Year,Month,European_News_Index,Germany_News_Index,Italy_News_Index,UK_News_Index,France_News_Index,Spain_News_Index
1994,5.0,72.14537680034361,59.12601179698732,,,86.5576172421585,
1994,6.0,103.8204800720373,81.18618770923234,,,136.3363495578345,
1994,7.0,104.21251284636898,95.34849977065036,,,95.00139729623696,
1994,8.0,87.25247090538144,68.0547209291962,,,115.10946549577518,
1994,9.0,59.399205131290145,46.682769210387534,,,77.29765072149,
1994,10.0,101.16266292191027,73.98386267176011,,,148.32244696095657,
1994,11.0,121.02752509222437,114.62065826943657,,,98.58875559676162,
1994,12.0,124.67861084016774,113.42728007631911,,,115.61131760111061,
1995,1.0,128.99573454811923,107.05698112499587,,,150.71795517688685,
1995,2.0,132.60056729821105,133.15922056570545,,,85.12711278785635,
1995,3.0,114.96804501185866,98.76192422424626,,,124.21914625419488,
1995,4.0,89.53683459505413,78.15822591211243,,,92.98819451102179,
1995,5.0,72.16570858354302,57.678237314101686,,,91.00518259562163,
1995,6.0,82.42643950839594,79.87621378578694,,,61.66780935796733,
1995,7.0,64.45788114963557,58.48723912359131,,,60.23466839524322,
1995,8.0,82.95829011439764,81.35251671798325,,,59.16340075489995,
1995,9.0,104.3193741935988,86.26076435012683,,,122.84263148769985,
1995,10.0,98.60905221085474,75.79679801749275,,,133.46190764955824,
1995,11.0,87.03390551410837,74.94922502613225,,,93.4821228436166,
1995,12.0,83.24794681238532,58.76146762821608,,,128.46170390038324,
1996,1.0,77.21708349689273,76.96334104089829,,,51.320933806173265,
1996,2.0,127.7834816796811,123.00718266236403,,,98.08697355150963,
1996,3.0,132.01681578536522,136.39912791912116,,,73.1959844845927,
1996,4.0,79.6182189147436,69.27929218650081,,,83.35416623047979,
1996,5.0,119.47566156184763,127.69842569006104,,,53.38554416214728,
1996,6.0,108.29829946861284,104.27190384404317,,,83.0648956019664,
1996,7.0,104.5910802290408,100.25532380991523,,,81.57214513681572,
1996,8.0,55.98727778794582,53.115157921907915,,,45.33016221383785,
1996,9.0,88.87240513169175,81.13969907614396,,,81.54113905163022,
1996,10.0,91.02711809241313,80.00974713409086,,,92.87281398253197,
1996,11.0,103.19831249859081,100.17250259226888,,,76.70374113290411,
1996,12.0,86.60009599103883,80.4757702188804,,,75.19550701909225,
1997,1.0,119.6868465201117,86.68221571865736,147.87014396070614,59.41170471260128,88.7641348466974,
1997,2.0,125.70889544249053,56.295874759072916,193.4988627853617,57.932700445494426,68.00467423017723,
1997,3.0,119.4022532904462,47.05063576030318,164.87624231758213,95.8373053575066,62.072923389829846,
1997,4.0,132.7301118780601,101.56806078024442,142.68882335033464,95.51236737403657,93.86884800390176,
1997,5.0,110.4689176171388,76.70815113235085,138.6943425441784,55.22339741810286,82.8998660080552,
1997,6.0,128.70795429168723,100.66197886782011,155.14021748587564,63.460323042295066,88.14983929876234,
1997,7.0,80.4406369116655,69.24737505165172,75.07657686064141,54.95414832778134,82.05876299884302,
1997,8.0,99.4523312602582,118.19356051268623,106.58140522164973,32.10917567067066,32.73998762773351,
1997,9.0,95.81827700498455,64.00720280535826,107.70080167345554,74.38127736267245,66.51674492823093,
1997,10.0,104.92588449202414,72.82928943741346,114.75605842190551,89.02506000436081,59.29633258344483,
1997,11.0,85.71831884093143,68.68808542561318,80.10122650072171,68.78263991588783,79.60984289967669,
1997,12.0,91.4115790727065,88.88281197638807,92.25221848828238,50.97836208380555,62.68272508868932,
1998,1.0,75.58883665417665,49.256680518146474,78.99841262833966,70.36617823727528,51.94140813868915,
1998,2.0,72.0092764469834,32.46657086395255,84.05859570984187,69.35782806407511,55.64112840253191,
1998,3.0,108.40597509718415,79.80081036211486,125.53818916856285,87.09315547948462,32.828402341789655,
1998,4.0,86.59728216994382,42.08200341367815,105.60758684415103,57.05706750673465,100.12669092288616,
1998,5.0,100.44387807829429,103.61317482620571,82.74916141352155,82.92330164642301,59.027400528337196,
1998,6.0,79.88299101306598,73.61322488736954,65.63902288968633,75.54866895115202,52.636965362317575,
1998,7.0,105.26717291026502,103.73401211333515,83.75285928435055,102.52676298416957,52.46161871244352,
1998,8.0,109.7239715765024,87.88340715374936,142.4458520360548,56.53371921537011,26.054697858561624,
1998,9.0,201.66936879270224,155.45720542788212,243.8862301659081,120.30371967859357,95.31884349030877,
1998,10.0,116.31663312197094,77.70742898532083,109.75393938849649,134.35566723757108,59.14083004092387,
1998,11.0,133.05347005628192,127.06005819215508,112.45782962794458,125.89461193270883,62.61157504274507,
1998,12.0,112.01244472822216,127.4077295320247,104.41275145220166,56.46775263147536,66.0553605636823,
1999,1.0,113.21341631683464,111.26028205484364,106.93924406651598,71.11097892632804,83.07643131319251,
1999,2.0,89.67209785863972,104.85598058713028,72.18669763112707,64.79441888717987,42.25163557094723,
1999,3.0,92.02995120395563,65.63091167721247,107.49728886606161,65.50212678354036,49.74752337471343,
1999,4.0,83.04404498271049,95.32921641769202,64.25144994241599,59.44794609793795,55.283689764796385,
1999,5.0,82.16537380780633,87.84144128943548,76.10186940504198,60.37749553190298,24.7851126354569,
1999,6.0,106.78117974116523,131.98173205111178,101.81967156628635,49.6161021333278,32.234884792301784,
1999,7.0,103.57101590540422,102.22409481821562,122.38406863129252,48.860792541150396,20.791727831773528,
1999,8.0,77.4638205690616,118.17872224933525,53.951402950858466,43.78325057438594,11.287311495195063,
1999,9.0,81.28813322570286,106.54349173588984,60.675237040267625,55.626349963341326,28.035704793875233,
1999,10.0,89.54573937619834,104.13790151360904,79.26862510984911,60.05670407072683,27.945577509914855,
1999,11.0,102.9240926919775,139.88605224963786,84.96528964776877,43.94887451424025,49.83722355210018,
1999,12.0,65.17727963390931,52.08928192590473,84.8860477862694,25.34095333716342,33.27027640976616,
2000,1.0,51.95106002142891,73.23399039109798,50.616802232989954,30.08247025847901,18.451337693532892,
2000,2.0,72.96287683204858,97.35842859948187,78.89507808037102,36.62590193653262,33.225142953395185,
2000,3.0,75.43955479740434,96.09150486323746,83.25488192855968,45.16381296405152,42.40265960668037,
2000,4.0,72.60520007728675,69.44795177444624,97.98117551930824,42.742436948120016,16.592833334234534,
2000,5.0,84.041663049732,135.28713300338737,61.069562753886096,53.87834089029832,55.373056640155205,
2000,6.0,59.96896600425744,58.29011651241134,71.40203243907702,51.15049901277624,35.07029337006553,
2000,7.0,58.43812353484873,75.23576564987916,60.31278859104269,30.863510707618673,40.53876511115642,
2000,8.0,63.555976067772725,76.06293220684518,74.96423532943331,29.0270208137056,23.92303093211002,
2000,9.0,70.46377706798745,68.36932810552202,85.7436269519693,57.47051215562908,40.68970434228278,
2000,10.0,72.2805528513124,84.14410179373088,80.528927702174,47.63079386633305,52.013865414486304,
2000,11.0,108.67674348125898,91.13113630869447,134.05470281053084,84.5830253778513,50.24769569009961,
2000,12.0,99.956841954826,91.88847358572939,129.79676653012436,64.9144044129903,42.71172951338729,
2001,1.0,82.90606544317384,109.33141709289418,76.65537247860496,60.04069218325364,35.25222456452099,66.00606928515057
2001,2.0,102.49366812062726,134.36820468226048,88.95004379815121,61.49485863342207,40.809090281757285,108.94040913668555
2001,3.0,108.4322364885419,180.83043599503594,64.78539756901951,88.12577802520882,53.7391199007212,79.77207007343665
2001,4.0,97.05658840515271,92.08272094759214,104.39130996908861,100.30787741977359,48.075521086745866,67.67093432463554
2001,5.0,75.26698386784099,73.97757803345682,73.36490782604407,67.84626862710411,50.06756407899452,67.17459933636925
2001,6.0,80.02922488783044,69.78983008922256,102.68873782741206,68.24093598548615,40.9166117266267,50.17044777216999
2001,7.0,98.43316385275412,106.67740606516504,108.88249695435519,84.65528534874245,74.39383950295765,49.445870480685784
2001,8.0,73.70342905054075,88.27506958963274,68.85107225516388,81.41273331400014,39.037048223339255,35.77347025740047
2001,9.0,215.0512163392238,248.30523634993318,201.7386598980081,156.55778383765463,133.80024615008614,196.93340915564704
2001,10.0,204.6560509651608,276.7237071686786,180.49073400928626,123.40408400906043,142.71621456808293,168.52810882918777
2001,11.0,165.27180037332874,177.75169326457495,190.29062568355008,127.88528843085656,77.61001760719314,110.7906030804135
2001,12.0,111.50605957341784,108.11981033731382,117.27114365213079,76.56446255504204,53.654400038782725,122.9104529917854
2002,1.0,105.63607401948651,95.4794815945334,117.5427784259019,56.76796599810762,82.98913295806202,139.7352838143967
2002,2.0,101.53128356151491,86.47942414486471,113.07114205655635,67.61251616195707,56.497034027627166,150.680042159149
2002,3.0,85.98883881263959,73.08976468316277,79.44411221685469,60.03963688702621,96.0106765032162,106.65027930233937
2002,4.0,108.53878721293104,106.96279239825948,106.7112447214253,67.45937771986814,100.06084478352018,131.06898723563097
2002,5.0,99.7544230535345,80.44455210907353,121.63528664395471,57.54758323348979,102.20846341062608,99.06196090549724
2002,6.0,140.04006961152692,120.43538030171108,158.26320995171173,84.52008909932104,113.7811153669916,175.96821699384202
2002,7.0,127.35619220218133,124.33025641444333,117.70550076176423,77.9905063980531,129.77660437440747,158.25360637429262
2002,8.0,130.79627761814007,107.22740961621358,161.01407937336197,81.16082766048547,132.480488245369,119.65257958676854
2002,9.0,178.16191082605332,115.5399473684955,203.66310017647095,114.3385062335229,192.17465646309148,221.49533729924008
2002,10.0,160.96028180345158,96.34648901811337,153.39405974165646,114.01021321002449,160.02907814624544,269.59674912763694
2002,11.0,155.9465054541919,103.2367900660397,156.2179595067358,167.06779540060012,143.5795752296855,180.91473164140572
2002,12.0,138.56579193772234,128.2414533256568,133.9278097795711,166.51313493507263,108.72427378612377,113.49375970681822
2003,1.0,157.2820217129879,84.12832350406268,126.10830185084095,194.3283280472161,196.79139561815404,189.44196363354052
2003,2.0,226.02687175963135,230.90956804267844,125.58943760403145,220.1610823908828,210.70568627481614,346.01237584833325
2003,3.0,251.2325751804434,230.06300904584606,142.61327363065303,273.1854287677198,227.44424408772036,394.06050978120345
2003,4.0,206.60022124009038,155.8158241072787,110.2761462588889,226.82065184138378,163.98829341298745,407.41939061222354
2003,5.0,143.94855766414196,120.43969312871911,150.13939895191825,124.13571198409853,112.24477553281294,172.03755192037923
2003,6.0,100.43917614494693,78.66607555977765,82.60993447607272,125.2898281578577,110.51318809066453,93.48464301155688
2003,7.0,94.04275741186846,59.337750413737076,95.0433057866375,73.56978874248546,90.50466993483332,138.28974476142335
2003,8.0,70.61742760105278,59.89029265740471,79.42846607012834,90.74357469760581,30.62036753131553,63.75292645313232
2003,9.0,93.32122912185619,89.45635685600394,88.49612964452814,58.72572819675831,95.08572423979163,112.59088888313282
2003,10.0,91.967927364395,87.12670455794284,102.58529949518412,73.45626963906649,80.04882987721244,80.70903718332512
2003,11.0,91.81498724459492,106.28778810147415,82.61743143260296,75.54927946895548,78.83217926508614,86.32300635492459
2003,12.0,82.68560185092927,61.57172265552139,94.45005870488077,80.86126017013497,75.70652767779616,73.47694144196844
2004,1.0,75.3406260049736,59.47798619103748,92.18943690601158,65.1938870882682,76.26369945252054,52.90179042457118
2004,2.0,76.99822656225732,83.9258711432114,73.69560899443312,68.73472375099095,51.82107709596744,80.38735603022388
2004,3.0,125.02163645627449,117.33881019613577,134.71387609168883,77.1077668360873,156.44855883824565,97.98274995553969
2004,4.0,109.83803296628938,104.87960417696438,107.23698313007688,78.17435824199647,169.8411115861124,59.874212711880546
2004,5.0,114.8498283035831,126.78747015041037,91.05515258690932,87.14657503925373,170.88303595401322,76.0042527748905
2004,6.0,99.84530241592671,104.78895377091062,104.18458235056296,69.11718381528733,128.39175889406027,56.015403462529804
2004,7.0,115.92539185191133,57.15773499220167,168.23732870249657,80.4566021463635,99.18595921664118,124.97376026506537
2004,8.0,77.34240030868911,60.6418377273354,76.95778875628767,80.71108543100507,99.52498681814467,50.74696657971609
2004,9.0,89.59677325039176,65.45806272004832,92.8344412284876,78.46118457075279,143.28975635656326,48.16343624858728
2004,10.0,120.00147180677034,115.98436874512058,96.10472155734692,94.68281078968768,122.15467489215935,154.41831491801315
2004,11.0,127.93832248766725,68.12167174409154,133.16458209065166,128.97975678188448,195.9334152315251,95.49815492491341
2004,12.0,83.33497287943662,54.96220544833391,103.2715252621333,76.16022230175247,110.08412534789858,42.32065170069634
2005,1.0,58.94661609301668,48.37983740069616,65.03635842622201,49.03665475671089,65.62034218882098,47.83789396199871
2005,2.0,74.97708227001489,53.16243109667042,89.35125420211816,57.14406704872199,90.66367573464957,59.98700038868109
2005,3.0,81.4547904498993,40.669957235420945,103.46142194971316,74.87571519740203,107.57062160498508,55.90728918434361
2005,4.0,89.07868240945706,34.602835639855265,103.64127487483617,82.25067910284264,117.04656631343488,93.47690114764234
2005,5.0,99.44091268324388,66.3990496390438,104.25213261739965,79.33299369943786,149.0582620569789,79.14924732596833
2005,6.0,99.41497176852026,95.04406016582327,87.67657005099656,86.5647604669941,117.74842391633919,89.30682726172492
2005,7.0,85.08384366672837,80.35967702934185,81.49494186998265,64.43831829945954,101.27151544606296,76.36673672628069
2005,8.0,82.83348569280113,68.51801349178504,90.10993817414783,63.620267385928265,85.01700716945757,81.79132345672313
2005,9.0,160.4738374505823,202.56433474513778,136.10192177098463,120.47765706721361,156.94859127349847,134.61698276709438
2005,10.0,71.51886071445247,83.17199665092349,55.540821639904,68.6749324529059,62.82376911433869,70.40971106158908
2005,11.0,95.44764835166194,140.06554212817812,74.4959471618418,83.4902495742373,85.19086768815166,57.400556740136075
2005,12.0,61.47662045890946,63.6154050499558,71.64258994987742,52.24917121811207,53.46963972935783,36.8243916352292
2006,1.0,83.96113282009561,88.12340394353109,94.97697756731071,41.819704417286616,78.6029530513306,80.9742800449033
2006,2.0,60.6341548346523,76.18671685064949,43.25146122161768,68.73345451267684,55.290862984446356,44.470358976367336
2006,3.0,79.8299395951219,94.21290379259074,73.51680321337692,50.96133686211331,68.9437112935308,85.26280638948116
2006,4.0,89.0435684451214,79.12750266059231,113.6910987889451,56.40462403861869,103.31400928722697,50.4976944431524
2006,5.0,82.44514277314441,71.28854596288191,58.35718185722283,98.1070727748203,88.35649545965298,91.51163978716207
2006,6.0,89.85152127092529,105.83663170679209,61.92200755851839,94.18513112881394,96.58041982730865,74.4300906199646
2006,7.0,82.00437332303771,98.15416648054796,64.34290844911955,69.13067778665155,84.71546207170978,73.43398297652153
2006,8.0,58.86662852620863,59.319844743592974,52.17372766536074,75.90216199016018,47.267433648879276,42.752130509567536
2006,9.0,76.82971077817498,93.78133334123447,67.13686049011915,94.9815930268541,58.60936451536982,40.591937301343876
2006,10.0,71.22180323282322,54.061633674535656,64.07449981858576,68.01689955135694,102.57925409670943,57.94781842231897
2006,11.0,73.84509578467552,71.95194214462464,71.0372454830128,91.79184501160783,45.52824124092153,64.62189551447625
2006,12.0,74.91799038330997,84.13798832246272,67.54638643512739,80.55703801531018,65.25806222707149,52.11735884092364
2007,1.0,62.338814254901656,74.49567051040587,31.984301823857486,68.25110616587973,100.06441369622368,33.9753835383542
2007,2.0,58.517864119382715,47.327861646506086,52.37931407529158,50.54887695888694,110.79165106115727,23.31752016785682
2007,3.0,71.11644758226213,100.44765689827757,69.38379003751233,39.88483941737868,69.78369729596294,41.88373123802463
2007,4.0,65.16531345410249,69.16750924248205,63.664647919128825,56.02066696201044,79.72940408804384,35.20516771906312
2007,5.0,54.99327635511311,28.43398526879477,49.49992566345983,52.00436746722232,110.59763190086566,34.04615275353152
2007,6.0,60.846062378789576,45.65317418249696,74.48583618795439,47.325531960791594,74.18858887978831,39.644134493550226
2007,7.0,47.69234627714305,37.95064848676274,59.82310908166711,30.46880283144327,48.651727688714956,42.00607972679196
2007,8.0,94.66285415412197,117.56629546281631,58.47851575582125,60.00445467473008,151.14529944409944,76.18293654240925
2007,9.0,166.73321080017948,186.62085178002786,80.54474338504754,128.67353532613413,267.5460894768444,178.95872113265912
2007,10.0,96.8804518871821,141.72016684007986,38.65604125854878,82.11963905550829,147.15820111723855,68.95202975803487
2007,11.0,97.73733436112393,88.44246169796206,77.55107252315851,134.3202605345582,113.97406655995692,58.10637646656831
2007,12.0,98.01473345116595,116.04005343689624,65.23635829874091,91.71972843966016,120.65788018224077,81.57664401706398
2008,1.0,160.25905055178336,186.53909847098527,102.74791776765171,139.54790051604527,224.4404664361354,129.9137982440822
2008,2.0,128.7845406683527,127.34865349203675,99.82234705204188,132.74403480543188,144.97713695025962,119.03049802642842
2008,3.0,139.8707225883751,91.6252059386235,99.05816220895011,217.76997256716575,191.32722243012856,100.89396484115805
2008,4.0,96.74758214338836,78.17948454621734,72.35314012773966,115.20671932609199,120.20120403563726,92.0377592272491
2008,5.0,76.82344434104243,53.69578469161943,67.74436282508289,120.26247563847583,73.11942262103744,57.07178174968469
2008,6.0,106.42783823814011,114.42536936618252,73.36587019786525,134.12222281866656,108.19528821392532,85.61046714410267
2008,7.0,87.93302235940202,85.72581954918986,61.35955540887832,123.1239610394225,87.52263720867832,70.77663968344844
2008,8.0,92.29638280286001,86.2592500228169,58.8636939777899,125.45571415947663,107.71617814569292,78.42801164410874
2008,9.0,156.04349918899285,155.91175101669506,97.26407404664415,185.3356391321015,206.84397080291313,126.78448417554004
2008,10.0,216.5917828644326,256.0717837580775,133.04827298791523,251.4863409650867,272.4897558751227,140.95127663653255
2008,11.0,156.77446156001076,188.7566896541107,86.02643732976983,201.98157122323437,170.81039488888828,119.73249501540239
2008,12.0,136.78455951802135,192.48844366871458,74.72348332915544,111.97687521980377,217.35976767827347,66.90203310820091
2009,1.0,159.9938449723991,174.7227434655674,123.0010477083781,158.6422181087207,216.79993626024915,95.44641735229516
2009,2.0,139.69696386308462,121.99932545863193,122.50938433937458,153.16464314696765,163.95768309601243,110.52937640186555
2009,3.0,133.46070560771318,144.33310901641119,122.76371338630436,141.81594379154316,125.64455905230629,89.28048314901235
2009,4.0,119.9991940166522,120.31098496914964,108.54857885923018,147.29514187776041,126.0774497413293,62.792370748324664
2009,5.0,122.96010541816564,112.8020287247678,131.96498100545392,148.23980174951734,117.11368406132681,57.23200254753801
2009,6.0,113.2389199540433,136.32083253797077,73.35578711611468,157.7288270107084,111.88032063544138,64.3087443654545
2009,7.0,95.94823080388298,79.35401614891514,97.11950460951383,113.38624565435258,108.00830397992378,54.37478110995625
2009,8.0,91.37743976904159,122.87916159676764,57.65992271598541,95.39430782548925,98.04608852507522,63.112129388505046
2009,9.0,104.32360091803064,59.58785113060866,117.37453398348241,111.03582455880255,118.88256409984173,89.88890054257126
2009,10.0,105.04014065536612,84.36804968514748,88.23627382317089,142.22838455896297,124.04782454598356,70.37999304836421
2009,11.0,133.00748501272926,106.57057958570905,113.5038282993474,132.31210523955593,213.290108791541,83.55393064815905
2009,12.0,115.26261168099725,76.33285646800081,99.86463255619138,171.25400417123222,140.3594551667645,74.96387769223948
2010,1.0,142.00354928024933,105.57108427115571,104.52817810625834,209.14732626177343,147.0803791304256,136.5350495036712
2010,2.0,136.73906173204065,121.43700721669113,106.47966280686907,163.18252310825903,171.11748379552878,104.34798303909017
2010,3.0,137.8382975907543,116.47019690925322,98.56237044494462,208.94072334740846,169.56921673538247,83.57966410745522
2010,4.0,152.7844741201373,153.83554692754655,110.837816658247,214.023665889702,152.00736059535694,107.89270854734781
2010,5.0,203.30524129766903,156.3809576278984,114.94949165378587,238.26550103335578,368.2284460521463,162.26520698412094
2010,6.0,171.40265474116362,143.11946684277873,160.79039833506351,242.65689297501473,135.45886657506682,130.79878548173045
2010,7.0,186.55523414521983,193.8954319811794,144.46775976560252,237.9694288975137,187.11679620988335,130.47673850224965
2010,8.0,172.81605534694796,146.92627324532936,111.56591378723688,269.24424208790765,170.7781121156391,158.80503918543388
2010,9.0,161.69014823445696,111.59323887873222,126.12784996964379,233.2443664439402,214.5264336835718,114.10544191964401
2010,10.0,186.1411246574077,116.37975909668141,133.0658143633579,302.28375772878906,309.0109412547238,72.41765643791202
2010,11.0,172.68817491475602,137.21381824957714,143.53141554704732,268.50774485320574,152.43801128102848,133.3425960885519
2010,12.0,183.075992329671,179.41429972841618,109.6550150801729,194.98122889758613,311.9080071594274,118.32117192271139
2011,1.0,143.03173955213097,140.9458415604839,87.86672628902572,195.22675789671382,162.46417461815372,120.28454605705147
2011,2.0,122.4457903905477,93.27111359654029,103.48958500979919,131.32564515006823,210.0111903468607,61.842587557786864
2011,3.0,154.40152075271,123.78567873907862,99.25666640188979,177.413063799589,271.07414381300066,106.34844584387817
2011,4.0,145.50860544685096,80.16926761768643,103.88103682653349,156.2340374851202,241.78795016043958,161.90647035835568
2011,5.0,134.2150763923545,93.21103606179916,138.2941636189556,146.94329795526593,164.03363825314077,98.41830285593296
2011,6.0,168.29589400404407,172.59468328313437,97.67909186644104,198.10659336104962,228.37820428264607,139.968638104619
2011,7.0,183.4023412344324,184.01230375435156,125.64202928930554,194.1976415710775,211.36402454797417,185.0452609752022
2011,8.0,230.29893866600085,280.61475107957574,173.38817186305968,203.31243706249586,256.70832615054053,183.2415093281011
2011,9.0,280.05812897200667,377.84379255251787,171.93279149278845,288.8650704412482,312.2534632145842,192.51478070356245
2011,10.0,241.7518522788893,217.81926791486822,203.88967799719163,334.3316328467262,298.85209459124127,103.96206285793406
2011,11.0,304.600218694787,327.94839273539174,218.43799518661436,380.26802388196154,361.36985406003123,181.49789366439373
2011,12.0,228.87159181298333,203.20614372825028,188.17796907844254,324.939073998716,283.25138728551804,102.09706782259327
2012,1.0,216.73444719591214,193.76167484396305,179.26256039004437,252.60074111119545,289.3977719458548,133.0000977513762
2012,2.0,193.4443569700186,127.25827416801425,135.01561396446792,280.6376678582614,299.149632436528,130.87050773304793
2012,3.0,177.49268584752812,112.18205637764385,140.95085099893987,254.34739516562104,219.13884320323302,154.32741459661136
2012,4.0,216.99586070040877,139.84863858367368,190.27880336916857,222.41670273541337,330.94551775743366,187.69755861964862
2012,5.0,234.75578479958435,169.59648362044646,147.67372029484213,378.4496580384225,313.9736746600755,172.19693249066
2012,6.0,244.50211328955223,202.49005798798208,141.2333046392451,313.57887146758776,380.179149625006,200.25985918595035
2012,7.0,206.98157479408218,237.98155768545192,126.45848968867102,292.40768268929224,241.55753384834023,106.84734466834729
2012,8.0,150.67718058006824,161.60618317081793,98.05305288174125,218.67830260587243,144.79932603116598,108.70837686589616
2012,9.0,209.91194545201407,227.42259309828628,101.1551720585623,309.8489688494075,243.70951788540611,165.1533728925656
2012,10.0,219.0826642935229,174.702714703869,130.07621242181372,374.7680874258837,284.00884266923134,135.09567804533455
2012,11.0,233.56139975801415,214.81981000531246,113.17735866815497,408.43499862213156,332.82085591141697,107.88866989057233
2012,12.0,215.66848774760476,170.51522360275126,141.2397578656935,358.9934698626108,270.1315358796152,131.57098656519696
2013,1.0,239.81542772266073,198.88418345528052,171.1816904372161,371.50230742087575,318.2390724231499,119.64529766604697
2013,2.0,194.1660989077833,152.42018881409973,184.06682589384593,265.6839137902022,242.87602873705944,80.5838400566909
